district,jiedao,juwei,project,address,match
金山区,金山卫镇,北门居委会,绿地金卫新家园,金山卫镇龙轩路2208弄9号,
金山区,金山卫镇,金康居委会,金康花苑,金山卫镇南阳湾路1288弄102号,"""60195d4d7e3a052fd497ac99"""
金山区,金山卫镇,南门居委会,金房花苑,金山卫镇古城路239号,"""60195cd37e3a052fd497aae3"""
金山区,金山卫镇,南门居委会,城西花苑,金山卫镇古城路239号,"""60195d0d7e3a052fd497abb4"""
金山区,金山卫镇,南门居委会,飞虹北村,金山卫镇古城路239号,"""60195d3d7e3a052fd497ac5e"""
金山区,金山卫镇,西门居委会,飞虹南村,金山区板桥西路1709弄,"""60195d4a7e3a052fd497ac90"""
金山区,廊下镇,景展居委会,景展家园,廊下镇春虹路208弄29号,"""60195cea7e3a052fd497ab37"""
金山区,廊下镇,廊下居委会,景乐南一村,廊下镇农贸市场东侧,"""60195cf17e3a052fd497ab4d"""
金山区,廊下镇,廊下特色民居管委会,特色民居小区,金山区景钱路,
金山区,吕巷镇,干巷居委会,新溪二村,吕巷镇新溪二村1号-14号,
金山区,吕巷镇,干巷居委会,汇丰馨苑,吕巷镇汇丰大街159号,"""60195ca27e3a052fd497aa4a"""
金山区,吕巷镇,干巷居委会,健康新村,吕巷镇健康新村101号-108号,"""60195c597e3a052fd497a96a"""
金山区,吕巷镇,吕巷居委会,荡田新村,吕巷镇田欢路255弄,
金山区,山阳镇,红树林居委会,赞成红树林,卫零北路800弄113号,"""60195d427e3a052fd497ac72"""
金山区,山阳镇,金豪居委会,豪庭小区,板桥东路2988弄,
金山区,山阳镇,金豪居委会,宝华海湾小区,板桥西路88弄,
金山区,山阳镇,金天地筹建组,金天地小区,卫清西路88弄18号2楼,
金山区,山阳镇,蓝色收获居委会,蓝色收获,板桥路888弄,
金山区,山阳镇,龙泽园居委会筹建组,龙泽园,龙翔路789号—807号,"""60195d1c7e3a052fd497abe8"""
金山区,山阳镇,三岛龙洲居委会,棕榈湾小区,蒙山路1266弄,
金山区,山阳镇,三岛龙洲居委会,三岛龙洲小区,蒙山路1498弄,
金山区,石化街道,滨海二居委会,滨海二村,板桥路1221弄,"""60195d447e3a052fd497ac78"""
金山区,石化街道,滨海一居委会,滨海三村,板桥路1230号,"""60195d1f7e3a052fd497abf4"""
金山区,石化街道,滨海一居委会,锦华大楼,板桥西路1345,"""60195cc87e3a052fd497aac1"""
金山区,石化街道,滨海一居委会,滨海四村,板桥路1172号,"""60195d1f7e3a052fd497abf1"""
金山区,石化街道,滨海一居委会,滨海一村,板桥路1325号（锦华大楼）,"""60195d267e3a052fd497ac0d"""
金山区,石化街道,辰凯居委会,辰凯花苑,龙胜路400号,"""60195d417e3a052fd497ac70"""
金山区,石化街道,东礁二居委会,东礁二村（龙胜大楼、蒙山大楼）,秀林街38,
金山区,石化街道,东礁二居委会,东礁四村,东泉街48,"""60195d447e3a052fd497ac7a"""
金山区,石化街道,东礁一居委会,东礁一村,龙临街212号,"""60195d4c7e3a052fd497ac97"""
金山区,石化街道,东礁一居委会,临纬大楼,隆安路393号,
金山区,石化街道,东礁一居委会,龙纬大楼,金山区茘浦路,
金山区,石化街道,东礁一居委会,侨纬大楼,东礁一村,
金山区,石化街道,东礁一居委会,东礁三村,龙临街134号,"""60195d417e3a052fd497ac6d"""
金山区,石化街道,东礁一居委会,紫藤苑,龙临街18弄,"""601930977e3a052fd4971eb2"""
金山区,石化街道,东泉居委会,玲桂花苑,龙胜路111号,"""60195d167e3a052fd497abcf"""
金山区,石化街道,东泉居委会,东泉一村,东泉街33号,
金山区,石化街道,东泉居委会,东泉二村,龙胜路151号,
金山区,石化街道,海棠新村居委会,海棠新村,隆安路232号,"""60195d4f7e3a052fd497aca1"""
金山区,石化街道,合浦居委会,十一村,东至新城路南至合浦路西至荔浦路北至大堤路,
金山区,石化街道,合浦居委会,十五村,合浦路159弄,
金山区,石化街道,临潮三村居委会,临潮三村,富川路182弄8号,"""60195d3c7e3a052fd497ac5c"""
金山区,石化街道,临潮三村居委会,临波大楼,临潮三村74号,"""60195d187e3a052fd497abdd"""
金山区,石化街道,临潮三村居委会,临潮大楼,隆安路75号,"""60195d247e3a052fd497ac05"""
金山区,石化街道,临蒙居委会,临安大楼,隆安路265号,"""60195c3d7e3a052fd497a90c"""
金山区,石化街道,临蒙居委会,临潮一村,隆安路205弄,"""60195d3a7e3a052fd497ac57"""
金山区,石化街道,临蒙居委会,临潮二村,隆安路99号,"""60195d457e3a052fd497ac7c"""
金山区,石化街道,柳城新村居委会,六村,蒙山路121号、柳城路290号,
金山区,石化街道,柳城新村居委会,八村,柳城路161号、东至东八村西至新城路北至大堤路,
金山区,石化街道,梅州新村居委会,梅州新村,梅州街80号,"""60195d497e3a052fd497ac8c"""
金山区,石化街道,梅州新村居委会,德安大楼,隆安路,"""60195c3f7e3a052fd497a914"""
金山区,石化街道,梅州新村居委会,盛安大楼,石化隆安路395号,"""60195bed7e3a052fd497a7e4"""
金山区,石化街道,梅州新村居委会,隆安大楼,金山区隆安路75号,"""60195c707e3a052fd497a9b3"""
金山区,石化街道,梅州新村居委会,广安小区,隆安路395,"""60195c9f7e3a052fd497aa3f"""
金山区,石化街道,梅州新村居委会,梅州大楼,梅州街80号,"""60195d137e3a052fd497abc9"""
金山区,石化街道,梅州新村居委会,广厦大楼,金山卫镇板桥西路1461号,"""60195d1c7e3a052fd497abec"""
金山区,石化街道,桥园居委会,东门苑,东平南路535弄,"""60195cd57e3a052fd497aaed"""
金山区,石化街道,桥园居委会,桥英馨苑,龙胜路666弄,"""60195cd17e3a052fd497aade"""
金山区,石化街道,桥园居委会,园中苑,卫清西路999弄,"""60195c987e3a052fd497aa2b"""
金山区,石化街道,山龙居委会,新山龙,蒙山路1291弄,
金山区,石化街道,山龙居委会,书香门第,蒙山路1292弄,"""60195bd57e3a052fd497a7a4"""
金山区,石化街道,山龙居委会,山龙新村,东至龙凯街南至卫清西路西至卫零路北至板桥路,"""60195d3e7e3a052fd497ac67"""
金山区,石化街道,山鑫阳光城居委会,山鑫阳光城,卫清西路677号,"""60195d3e7e3a052fd497ac65"""
金山区,石化街道,石化九村居委会,九村,蒙山路90号,
金山区,石化街道,石化七村居委会,七村,蒙山路122号,
金山区,石化街道,石化三村居委会,一村,东至卫零路南至随塘河路西至卫一路北至金一东路,
金山区,石化街道,石化三村居委会,二村,东至卫零路南至金一东路西至卫一路北至金零路,
金山区,石化街道,石化三村居委会,三村,金零路89号,
金山区,石化街道,石化十村居委会,富川大楼,富川路40号,"""60195c747e3a052fd497a9bc"""
金山区,石化街道,石化十村居委会,十村,富川路40号,
金山区,石化街道,石化十二村居委会,十二村,象州路111号,
金山区,石化街道,石化十三村居委会,十三村,蒙山路30号,
金山区,石化街道,石化四村居委会,四村,东至沪杭路南至金一东路西至卫零路北至户航路,
金山区,石化街道,卫清居委会,振阳新村,卫零路548号,"""60195cc57e3a052fd497aab4"""
金山区,石化街道,卫清居委会,山鑫公寓,卫清西路677号,"""60195d247e3a052fd497ac03"""
金山区,石化街道,卫清居委会,东岭豪苑,卫清西路555号,"""60195c877e3a052fd497a9f5"""
金山区,石化街道,紫卫居委会,卫龙新村,卫零路726弄,"""60195c977e3a052fd497aa27"""
金山区,石化街道,紫卫居委会,紫薇苑,蒙山路1517弄,"""6019260d7e3a052fd496fd29"""
金山区,亭林镇,复兴居委会,轩和苑,兴工路255弄,"""60195cb47e3a052fd497aa81"""
金山区,亭林镇,复兴居委会,亭升苑,亭升路88弄,"""60195c947e3a052fd497aa1d"""
金山区,亭林镇,寺北居委会,亭北小区,寺平北路351弄,
金山区,亭林镇,寺平居委会,寺平新村,亭林镇寺平北路165弄,"""60195cd07e3a052fd497aada"""
金山区,亭林镇,寺平居委会,金亭花苑,亭林镇寺平北路140弄,
金山区,亭林镇,寺平居委会,现代华亭,亭林镇大慈路583弄,"""60195ccc7e3a052fd497aaca"""
金山区,亭林镇,新建居委会,新建新村,新建新村29号,"""60195ce27e3a052fd497ab1b"""
金山区,亭林镇,中山居委会,隆亭家园,南亭公路6985弄,"""60195cff7e3a052fd497ab7f"""
金山区,张堰镇,富民居委会,富民新村,张堰镇富民新村110号,
金山区,张堰镇,留溪居委会,留溪佳园,张堰镇松金公路2800弄85号,"""60195cd27e3a052fd497aae0"""
金山区,朱泾镇,北圩居委会,万安世家,健康路415弄,
金山区,朱泾镇,北圩居委会,豫园雅郡,朱泾镇健康路958弄,"""60195cb57e3a052fd497aa84"""
金山区,朱泾镇,北圩居委会,秀南小区,健康路秀州街交口,
金山区,朱泾镇,北圩居委会,金榜逸家,朱泾镇健康北路688弄,"""60195bdb7e3a052fd497a7b4"""
金山区,朱泾镇,北圩居委会,金昌苑,健康路1017弄,"""60195c437e3a052fd497a91f"""
金山区,朱泾镇,北圩居委会,北圩小区,前进路296弄,
金山区,朱泾镇,东林居委会,胜利新村,万安街677号,
金山区,朱泾镇,东林居委会,天乐苑,城中路38弄,"""60195c547e3a052fd497a95a"""
金山区,朱泾镇,凤翔居委会,凤翔居民区,朱泾镇人民路472号,
金山区,朱泾镇,凤翔居委会,华光百合苑,罗星路759弄,"""60195cb07e3a052fd497aa74"""
金山区,朱泾镇,凤翔居委会,凤翔东村,人民路473弄,"""60195c987e3a052fd497aa2d"""
金山区,朱泾镇,凤翔居委会,秀洲苑,秀洲街580弄,
金山区,朱泾镇,广福居委会,广鑫苑,健康路225号,
金山区,朱泾镇,红菱居委会,宝华铂翠,朱泾镇南圩路218号,
金山区,朱泾镇,红菱居委会,红菱苑,朱泾镇秀州街718弄,"""60195ce07e3a052fd497ab10"""
金山区,朱泾镇,红菱居委会,秀州新村,秀洲街858号,"""60195c827e3a052fd497a9e8"""
金山区,朱泾镇,金汇居委会,汇佳新苑,罗星南路258号,"""60195caa7e3a052fd497aa66"""
金山区,朱泾镇,金汇居委会,金玉良苑,朱泾镇罗星南路303弄,"""60195bd97e3a052fd497a7b0"""
金山区,朱泾镇,金来居委会,金来苑,罗星南路601弄,"""60195bd87e3a052fd497a7ad"""
金山区,朱泾镇,金来居委会,明珠苑,金南街801弄,
金山区,朱泾镇,金龙居委会,紫金名苑,朱泾镇众安街389弄,"""60195ce27e3a052fd497ab19"""
金山区,朱泾镇,金龙居委会,始尚佳苑,众安街168弄,"""60195ca17e3a052fd497aa46"""
金山区,朱泾镇,临东居委会,临源一村,罗星200弄,"""60195cbc7e3a052fd497aa9a"""
金山区,朱泾镇,临源居委会,珠溪苑,临源街468号,"""60195c797e3a052fd497a9cc"""
金山区,朱泾镇,临源居委会,临源二村,万安街罗星路交口西北侧,"""60195bde7e3a052fd497a7b9"""
金山区,朱泾镇,罗星居委会,东林苑,东林街266号,"""60195ce17e3a052fd497ab12"""
金山区,朱泾镇,罗星居委会,东林公寓,东林街52弄,"""60195c3f7e3a052fd497a916"""
金山区,朱泾镇,罗星居委会,万安金邸,万安街55弄1-111号,
金山区,朱泾镇,罗星居委会,罗星小区,罗星新村27号,
金山区,朱泾镇,南圩居委会,南圩花苑,南圩路100号,"""60195bf67e3a052fd497a804"""
金山区,朱泾镇,南圩居委会,南圩新村,万安街840弄,"""60195ce97e3a052fd497ab33"""
金山区,朱泾镇,塘园居委会,华光紫金苑,朱泾镇健康南路518弄,
金山区,朱泾镇,塘园居委会,弘泽阳光苑,塘园路255弄,"""60195c7e7e3a052fd497a9db"""
金山区,朱泾镇,塘园居委会,森海豪庭,塘园路238弄,"""60195cdc7e3a052fd497ab05"""
金山区,朱泾镇,西林居委会,榆松苑,朱泾镇文化路38弄,"""60195c387e3a052fd497a8f8"""
金山区,朱泾镇,西林居委会,朋鑫苑,朱泾镇健康路299号,"""60195c6f7e3a052fd497a9ad"""
金山区,朱泾镇,西林居委会,万安新村,朱泾镇健康路415弄,"""60195c837e3a052fd497a9ed"""
金山区,朱泾镇,新汇居委会,公园新村,公园路与亭枫路,"""60191a547e3a052fd496d98b"""
金山区,朱泾镇,新汇居委会,临仓小区,临仓街298弄,
金山区,朱泾镇,钟楼居委会,钟楼新村,朱泾镇临源街近沈浦泾路,"""60195cb17e3a052fd497aa76"""
金山区,朱泾镇,钟楼居委会,鸿越华庭,沈浦泾路558弄,"""60195cce7e3a052fd497aad1"""
金山区,朱泾镇,钟楼居委会,星东花苑,沈浦泾路518弄,"""60195c657e3a052fd497a98e"""
普陀区,曹杨新村街道,桂杨园居委会,桂 杨 园（80-82）,桂巷新村80-82号,
普陀区,曹杨新村街道,桂杨园居委会,桂 杨 园（78-79）,桂巷新村78-79号,
普陀区,曹杨新村街道,桂杨园居委会,桂 杨 园（1-77）,桂巷新村1-77号,
普陀区,曹杨新村街道,花溪园居委会,兰花大楼,曹杨四村121、122、124号,
普陀区,曹杨新村街道,花溪园居委会,兰花园,曹杨四村,
普陀区,曹杨新村街道,花溪园居委会,兰溪路90弄,兰溪路90弄,
普陀区,曹杨新村街道,金岭园居委会,杏李园小区,曹杨五村,
普陀区,曹杨新村街道,金岭园居委会,恒陇丽晶公寓,中山北路3329号,"""601934167e3a052fd49729e8"""
普陀区,曹杨新村街道,金岭园居委会,五星公寓,梅岭南路320弄,"""601934117e3a052fd49729d9"""
普陀区,曹杨新村街道,金梅园居委会,西部秀苑,杨柳青路408号,"""601933b27e3a052fd49728f0"""
普陀区,曹杨新村街道,金梅园居委会,杏   园,梅川路141弄,
普陀区,曹杨新村街道,金梅园居委会,梅   园,梅川路43弄,
普陀区,曹杨新村街道,金杨园居委会,金 杨 园,曹杨九村30-55、58、60-67号,
普陀区,曹杨新村街道,兰岭园居委会,曹杨公寓,曹杨三村269-281号,
普陀区,曹杨新村街道,兰岭园居委会,兰 岭 园,曹杨三村95-128、206-293号,
普陀区,曹杨新村街道,南梅园居委会,常高公寓,梅岭南路380弄  兰溪路57弄,"""601934087e3a052fd49729be"""
普陀区,曹杨新村街道,南梅园居委会,梅花园小区,曹杨五村,
普陀区,曹杨新村街道,南梅园居委会,梅岭园小区,梅岭支路85弄,
普陀区,曹杨新村街道,沙溪园居委会,沙溪园小区,曹杨六村,
普陀区,曹杨新村街道,杏梅园居委会,杏梅园小区,曹杨五村,
普陀区,曹杨新村街道,杏梅园居委会,桐柏公寓小区,桐柏路30弄,
普陀区,曹杨新村街道,杏杨园居委会,杏 杨 园,曹杨三村305-306、308-313、315-347号,
普陀区,长风新村街道,长风二村第二居委会,长风二村高层,长风二村1-3号、50-51、56-57号,
普陀区,长风新村街道,长风二村第二居委会,金阳怡景,枣阳路297弄,"""601933947e3a052fd4972891"""
普陀区,长风新村街道,长风二村第一居委会,风荷苑,长风二村101-106、109-144、147-157、160-186号,
普陀区,长风新村街道,长风四村第二居委会,星风花苑,怒江路30弄,"""601933db7e3a052fd4972954"""
普陀区,长风新村街道,长风一村居委会,长风一村,长风一村1-10、12-25、27-33（单）、34-40、42-48、50-52、、54、56号,
普陀区,长风新村街道,大渡河路九十五弄居委,冠龙家园,冠龙家园,
普陀区,长风新村街道,大渡河路九十五弄居委会,宋家滩,大渡河路95弄、21弄；光复西路2370弄,
普陀区,长风新村街道,普陀四村第一居委会,江南名庐,白玉路98弄,"""601936027e3a052fd4972fc4"""
普陀区,长风新村街道,清水湾居委会,大华清水湾一期、二期、三期,凯旋北路1555弄,
普陀区,长风新村街道,师大二村社区居委会,师大二村,枣阳路师大二村1-115、201-285号,
普陀区,长风新村街道,师大三村居委会,师大三村,金沙江路895弄,
普陀区,长风新村街道,师大一村居委会,师大一村,中山北路3671弄,
普陀区,长风新村街道,世纪同乐居委会,世纪同乐,顺义路100弄,
普陀区,长风新村街道,中江居委会,中江小区,中江路650弄,"""601933ec7e3a052fd497297c"""
普陀区,长寿路街道,澳门路居委会,澳门路660弄,澳门路660弄,
普陀区,长寿路街道,长寿新村第三居委会,银座,常德路1349号---1369号,
普陀区,长寿路街道,长寿新村第三居委会,徳昌,常德路1375弄|常德路1391弄|常德路1393弄|宜昌路679---727号|宜昌路715弄,
普陀区,长寿路街道,长寿新村第三居委会,尧舜,澳门路872弄,
普陀区,长寿路街道,长寿新村第三居委会,常澳新苑,常德路1309弄,
普陀区,长寿路街道,长寿新村第三居委会,纺鑫苑,长寿路518弄,"""6019334d7e3a052fd49727cc"""
普陀区,长寿路街道,长寿新村第四居委会,澳门路736,澳门路736号,
普陀区,长寿路街道,长寿新村第四居委会,澳门家园,澳门路698弄,"""601933567e3a052fd49727e5"""
普陀区,长寿路街道,长寿新村第四居委会,澳门公寓,澳门路756弄,"""601933b27e3a052fd49728ee"""
普陀区,长寿路街道,长寿新村第四居委会,德诚大厦,常德路1436号,"""601933627e3a052fd4972804"""
普陀区,长寿路街道,长寿新村第四居委会,荣联公寓,西康路1407弄,"""601933557e3a052fd49727dc"""
普陀区,长寿路街道,长寿新村第四居委会,长寿新村,常德路1298弄,
普陀区,长寿路街道,长寿新村第四居委会,康怡苑,常德路1344弄|常德路1328弄,"""601933b57e3a052fd49728f7"""
普陀区,长寿路街道,地方天园居委会,地方天园,东新路355弄,"""601935f37e3a052fd4972f94"""
普陀区,长寿路街道,芙蓉花苑居委会,光复新苑,光复西路211弄,"""601935f17e3a052fd4972f8d"""
普陀区,长寿路街道,芙蓉花苑居委会,芙蓉花苑,中山北路2196弄,"""601935fd7e3a052fd4972fb6"""
普陀区,长寿路街道,合德里居委会,东沙,光复西路683弄,
普陀区,长寿路街道,九茂居委会,九茂小区,陕西北路1241弄 安远路230弄  西康路972弄970弄 陕西北路1265弄 1249弄,"""601933767e3a052fd497283e"""
