sid,isb,search,title,dizhi,lng,lat,similarity,name,district,fLng,fLat,followerCount,_id,fAddress
RZNZPCUUHO,新鑫公寓,新鑫公寓,[静安] 新鑫公寓,大统路1088弄,121.459145,31.257713,0,新鑫大厦,黄浦,121.471775,31.225314,,601948cd7e3a052fd4976ab9,淮海中路701号
MAL8PATJVR,长乐路386弄小区,长乐路386弄小区,[黄浦] 长乐路386弄小区,长乐路386弄,121.461661,31.221118,0.4,长乐路81甲号,黄浦,121.474694,31.227995,,601948cd7e3a052fd4976abb,长乐路81甲号
ZFNC8DCQSO,南昌路24弄小区,南昌路24弄小区,[黄浦] 南昌路24弄小区,南昌路24弄,121.471161,31.219645,0.42857142857142855,南昌路79甲号,黄浦,121.471766,31.223838,,601948cf7e3a052fd4976abe,南昌路79甲号
ZFNC8DCQSO,南昌路24弄小区,南昌路24弄小区,[黄浦] 南昌路24弄小区,南昌路24弄,121.471161,31.219645,0.42857142857142855,南昌路66号,黄浦,121.475998,31.225443,,601948d07e3a052fd4976ac0,南昌路66号
MAL8PATJVR,长乐路386弄小区,长乐路386弄小区,[黄浦] 长乐路386弄小区,长乐路386弄,121.461661,31.221118,0.4,长乐路81乙号,黄浦,121.474745,31.227885,,601948ba7e3a052fd4976a87,长乐路81乙号
DU02AK2AE3,淮海中路650弄小区,淮海中路650弄小区,[黄浦] 淮海中路650弄小区,淮海中路650弄,121.46623,31.220021,0.375,淮海中路603号,黄浦,121.473856,31.228063,,601948bb7e3a052fd4976a8a,淮海中路603号
KWLMWTYXGR,重庆南路157弄小区,重庆南路157弄小区,[黄浦] 重庆南路157弄小区,重庆南路157弄,121.471671,31.217349,0.375,重庆南路198弄,黄浦,121.47739937225,31.222990958529,,601948bc7e3a052fd4976a8c,重庆南路198弄
Y7C5N6TXIM,建国西路613弄,建国西路613弄,[徐汇] 建国西路613弄,建国西路613弄,121.448433,31.201168,0,建国西路66弄,黄浦,121.47223222913,31.214210363123,,601948be7e3a052fd4976a8f,建国西路66弄
4PANFD1WX6,巨鹿路272弄小区,巨鹿路272弄小区,[黄浦] 巨鹿路272弄小区,巨鹿路272弄,121.461473,31.223448,0.4,巨鹿路284号,黄浦,121.46720737759,31.229281397769,,601948bf7e3a052fd4976a91,巨鹿路284号
RQOMAKVO80,瑞金二路48弄小区,瑞金二路48弄小区,[黄浦] 瑞金二路48弄小区,瑞金二路48弄,121.463813,31.215936,0.4,瑞金二路46号,黄浦,121.47098906413,31.222501033348,,601948c07e3a052fd4976a93,瑞金二路46号
ZX3CKJIJI0,进贤小区,进贤小区,[黄浦] 进贤小区,进贤路202弄,121.457587,31.221566,0.6,进贤路226号,黄浦,121.464464,31.227576,,601948c37e3a052fd4976a9c,进贤路226号
,____,,______,,,,0,成都南路91、93、95号,黄浦,121.474299,31.227698,,601948c37e3a052fd4976a9e,"成都南路93号, 成都南路95号, 成都南路91号"
2V08LGANYN,瑞金二路69弄小区,瑞金二路69弄小区,[黄浦] 瑞金二路69弄小区,瑞金二路69弄,121.464769,31.217169,0.4,瑞金二路31号,黄浦,121.470811,31.224213,,601948c47e3a052fd4976aa0,瑞金二路31号
RXIXX5S9KM,绍兴路33号小区,绍兴路33号小区,[黄浦] 绍兴路33号小区,绍兴路33号,121.462744,31.208721,0.42857142857142855,绍兴路32号,黄浦,121.471692,31.216185,,601948c67e3a052fd4976aa3,绍兴路32号
KPZBFGLGDW,香山丽舍,香山丽舍,[黄浦] 香山丽舍,香山路33弄,121.465449,31.2153,0.6,香山路10号,黄浦,121.4725963,31.22202539,,601948da7e3a052fd4976adf,香山路10号
VODVIYG1VU,国信世纪海景园,国信世纪海景园,[浦东] 国信世纪海景园,"浦明路1288弄,塘桥新路99号",121.513534,31.212725,0,国信商务大厦,黄浦,121.4762328,31.21616476,,601948dc7e3a052fd4976ae1,建国中路29号
RX2I6841FX,永新璟苑,永新璟苑,[徐汇] 永新璟苑,辛耕路81弄,121.443864,31.192596,0,永新大厦,黄浦,121.4670426,31.22370242,,601948dc7e3a052fd4976ae4,淮海中路887号
GVZWKUAWPC,瑞金花园,瑞金花园,[黄浦] 瑞金花园,建国西路91弄,121.465078,31.2062,0.6,瑞金花园商务楼,黄浦,121.4710025,31.21378218,,601948de7e3a052fd4976ae6,建国西路91弄5号
4PANFD1WX6,巨鹿路272弄小区,巨鹿路272弄小区,[黄浦] 巨鹿路272弄小区,巨鹿路272弄,121.461473,31.223448,0.4,巨鹿路149号,黄浦,121.4723589,31.22894181,,601948e07e3a052fd4976aee,巨鹿路149号
C6HQUXUM14,建国西路378弄,建国西路378弄,[徐汇] 建国西路378弄,建国西路378弄,121.455774,31.204575,0,建国西路168号,黄浦,121.4691809,31.21300334,,601948e07e3a052fd4976af0,建国西路168号
ZFNC8DCQSO,南昌路24弄小区,南昌路24弄小区,[黄浦] 南昌路24弄小区,南昌路24弄,121.471161,31.219645,0.42857142857142855,南昌路228号,黄浦,121.4715194,31.22396563,,601948e27e3a052fd4976af3,南昌路228号
MAL8PATJVR,长乐路386弄小区,长乐路386弄小区,[黄浦] 长乐路386弄小区,长乐路386弄,121.461661,31.221118,0.4,长乐路394号,黄浦,121.4678865,31.2272247,,601948e37e3a052fd4976af6,长乐路394号
2V08LGANYN,瑞金二路69弄小区,瑞金二路69弄小区,[黄浦] 瑞金二路69弄小区,瑞金二路69弄,121.464769,31.217169,0.4,瑞金二路75号,黄浦,121.4710457,31.22309711,,601948e57e3a052fd4976af8,瑞金二路75号
DMBKWULV5B,钟和公寓,钟和公寓,[黄浦] 钟和公寓,茂名南路122号,121.461698,31.215312,0.6,中和村,黄浦,121.4712581,31.22766295,1,601948e67e3a052fd4976afb,长乐路272弄
2V08LGANYN,瑞金二路69弄小区,瑞金二路69弄小区,[黄浦] 瑞金二路69弄小区,瑞金二路69弄,121.464769,31.217169,0.4,瑞金二路58-68号,黄浦,121.471206,31.221813,,601948d07e3a052fd4976ac2,"瑞金二路58号, 瑞金二路60号, 瑞金二路64号, 瑞金二路66号, 瑞金二路68号"
NE9N4FS8PL,陕西南路186弄小区,陕西南路186弄小区,[徐汇] 陕西南路186弄小区,陕西南路186弄,121.457084,31.219138,0,陕西南路203号,黄浦,121.46751975525,31.218987536974,,601948d17e3a052fd4976ac4,陕西南路203号
ZFNC8DCQSO,南昌路24弄小区,南昌路24弄小区,[黄浦] 南昌路24弄小区,南昌路24弄,121.471161,31.219645,0.42857142857142855,南昌路62号,黄浦,121.47654665754,31.225493536944,,601948d37e3a052fd4976ac7,南昌路62号
DLXCI0SDMC,南昌路166弄小区,南昌路166弄小区,[黄浦] 南昌路166弄小区,南昌路166弄,121.466835,31.218863,0.4,南昌路192号,黄浦,121.4726269293,31.224257255476,,601948d37e3a052fd4976ac9,南昌路192号
C6HQUXUM14,建国西路378弄,建国西路378弄,[徐汇] 建国西路378弄,建国西路378弄,121.455774,31.204575,0,建国西路192号,黄浦,121.46875988128,31.212844712515,,601948d47e3a052fd4976acb,建国西路192号
C6HQUXUM14,建国西路378弄,建国西路378弄,[徐汇] 建国西路378弄,建国西路378弄,121.455774,31.204575,0,建国西路166号,黄浦,121.46922213582,31.213016645334,,601948d57e3a052fd4976acd,建国西路166号
RXIXX5S9KM,绍兴路33号小区,绍兴路33号小区,[黄浦] 绍兴路33号小区,绍兴路33号,121.462744,31.208721,0.42857142857142855,绍兴路43甲号,黄浦,121.469032,31.214636,,601948d67e3a052fd4976ad5,绍兴路43甲号
RXIXX5S9KM,绍兴路33号小区,绍兴路33号小区,[黄浦] 绍兴路33号小区,绍兴路33号,121.462744,31.208721,0.42857142857142855,绍兴路86号,黄浦,121.469571,31.215144,,601948d77e3a052fd4976ad8,绍兴路86号
MAL8PATJVR,长乐路386弄小区,长乐路386弄小区,[黄浦] 长乐路386弄小区,长乐路386弄,121.461661,31.221118,0.4,长乐路87号,黄浦,121.4746445,31.22797339,,601948d87e3a052fd4976ada,长乐路87号
0SKJGFDFGD,明德里(延安中路),明德里(延安中路),[黄浦] 明德里(延安中路),延安中路545弄,121.458594,31.223126,0.4,延安中路517弄,黄浦,121.468305,31.229792,,601948d97e3a052fd4976add,延安中路517弄
KPZBFGLGDW,香山丽舍,香山丽舍,[黄浦] 香山丽舍,香山路33弄,121.465449,31.2153,0.6,香山路14-16号,黄浦,121.4723179,31.22196556,,601948e87e3a052fd4976afd,"香山路14号, 香山路16号"
Q5489DG120,复兴中路598弄小区,复兴中路598弄小区,[黄浦] 复兴中路598弄小区,复兴中路598弄,121.46422,31.215099,0.375,复兴中路577号,黄浦,121.4724228,31.2209264,,601948e97e3a052fd4976b03,复兴中路577号
ZFNC8DCQSO,南昌路24弄小区,南昌路24弄小区,[黄浦] 南昌路24弄小区,南昌路24弄,121.471161,31.219645,0.42857142857142855,南昌路284号,黄浦,121.4692214,31.22328888,,601948eb7e3a052fd4976b07,南昌路284号
V7YTRZ2MY3,茂名南路159弄小区,茂名南路159弄小区,[黄浦] 茂名南路159弄小区,茂名南路159弄,121.46229,31.216219,0.375,茂名南路98号,黄浦,121.4680897,31.22243549,,601948eb7e3a052fd4976b0a,茂名南路98号
6IRVEQDDRB,巨鹿路393弄-395弄,巨鹿路393弄-395弄,[黄浦] 巨鹿路393弄-395弄,巨鹿路393弄,121.459205,31.222436,0.3333333333333333,巨鹿路310弄,黄浦,121.4664234,31.22900013,,601948ee7e3a052fd4976b0d,巨鹿路310弄
C6HQUXUM14,建国西路378弄,建国西路378弄,[徐汇] 建国西路378弄,建国西路378弄,121.455774,31.204575,0,建国西路130弄,黄浦,121.4711698,31.21371784,,601948ef7e3a052fd4976b0f,建国西路130弄
ZFNC8DCQSO,南昌路24弄小区,南昌路24弄小区,[黄浦] 南昌路24弄小区,南昌路24弄,121.471161,31.219645,0.42857142857142855,南昌路46弄,黄浦,121.4771013,31.22546193,1,601948ef7e3a052fd4976b11,南昌路46弄
DU02AK2AE3,淮海中路650弄小区,淮海中路650弄小区,[黄浦] 淮海中路650弄小区,淮海中路650弄,121.46623,31.220021,0.375,淮海中路637弄,黄浦,121.4728659,31.22575498,,601948f27e3a052fd4976b14,淮海中路637弄
DU02AK2AE3,淮海中路650弄小区,淮海中路650弄小区,[黄浦] 淮海中路650弄小区,淮海中路650弄,121.46623,31.220021,0.375,淮海中路611弄,黄浦,121.4736767,31.22620022,,601948f37e3a052fd4976b16,淮海中路611弄
DU02AK2AE3,淮海中路650弄小区,淮海中路650弄小区,[黄浦] 淮海中路650弄小区,淮海中路650弄,121.46623,31.220021,0.375,淮海中路697弄,黄浦,121.4718729,31.2253574,,601948f47e3a052fd4976b1c,淮海中路697弄
,____,,______,,,,0,皋兰路23号,黄浦,121.4720121,31.22280135,,601949037e3a052fd4976b3f,皋兰路23号
MKTCXO741O,雁荡路55弄小区,雁荡路55弄小区,[黄浦] 雁荡路55弄小区,雁荡路55弄,121.470041,31.219971,0.42857142857142855,雁荡路68号,黄浦,121.4761991,31.22572117,,601949057e3a052fd4976b42,雁荡路68号
C6HQUXUM14,建国西路378弄,建国西路378弄,[徐汇] 建国西路378弄,建国西路378弄,121.455774,31.204575,0,建国西路148号,黄浦,121.470416,31.213485,,601949077e3a052fd4976b45,建国西路148号
Q5489DG120,复兴中路598弄小区,复兴中路598弄小区,[黄浦] 复兴中路598弄小区,复兴中路598弄,121.46422,31.215099,0.375,复兴中路561号,黄浦,121.473084,31.22105008,,601949097e3a052fd4976b4c,复兴中路561号
ZX3CKJIJI0,进贤小区,进贤小区,[黄浦] 进贤小区,进贤路202弄,121.457587,31.221566,0.6,进贤路138弄,黄浦,121.4661985,31.22783495,,601949097e3a052fd4976b4f,进贤路138弄
DU02AK2AE3,淮海中路650弄小区,淮海中路650弄小区,[黄浦] 淮海中路650弄小区,淮海中路650弄,121.46623,31.220021,0.375,淮海中路650弄,黄浦,121.472916,31.226195,1,6019490a7e3a052fd4976b51,"淮海中路650弄, 淮海中路640-642号"
KWLMWTYXGR,重庆南路157弄小区,重庆南路157弄小区,[黄浦] 重庆南路157弄小区,重庆南路157弄,121.471671,31.217349,0.375,重庆南路18号,黄浦,121.4779049,31.22685391,,6019490c7e3a052fd4976b54,重庆南路18号
DU02AK2AE3,淮海中路650弄小区,淮海中路650弄小区,[黄浦] 淮海中路650弄小区,淮海中路650弄,121.46623,31.220021,0.375,淮海中路617号,黄浦,121.4735724,31.22606285,,6019490d7e3a052fd4976b56,淮海中路617号
S13HNNBP3Z,兴安小区,兴安小区,[长宁] 兴安小区,安西路23弄,121.425675,31.221077,0,兴安路151-161号,黄浦,121.477081,31.226835,,6019490f7e3a052fd4976b59,"兴安路151号, 兴安路161号"
RQOMAKVO80,瑞金二路48弄小区,瑞金二路48弄小区,[黄浦] 瑞金二路48弄小区,瑞金二路48弄,121.463813,31.215936,0.4,瑞金二路47号,黄浦,121.47093950086,31.223547329284,,601949107e3a052fd4976b5b,瑞金二路47号
MAL8PATJVR,长乐路386弄小区,长乐路386弄小区,[黄浦] 长乐路386弄小区,长乐路386弄,121.461661,31.221118,0.4,长乐路51-59号,黄浦,121.4755067,31.22815555,,601948f77e3a052fd4976b22,"长乐路51号, 长乐路55-57号, 长乐路59号"
MAL8PATJVR,长乐路386弄小区,长乐路386弄小区,[黄浦] 长乐路386弄小区,长乐路386弄,121.461661,31.221118,0.4,长乐路47号,黄浦,121.4757349,31.22820627,,601948f77e3a052fd4976b24,长乐路47号
,____,,______,,,,0,皋兰路27号,黄浦,121.4716442,31.2226901,,601948f87e3a052fd4976b26,皋兰路27号
ZFNC8DCQSO,南昌路24弄小区,南昌路24弄小区,[黄浦] 南昌路24弄小区,南昌路24弄,121.471161,31.219645,0.42857142857142855,南昌路67号,黄浦,121.4723846,31.2239867,,601948fa7e3a052fd4976b29,南昌路67号
ZQ79ZXR2AQ,重庆南路24弄小区,重庆南路24弄小区,[黄浦] 重庆南路24弄小区,重庆南路24弄,121.47116,31.219635,0.4,重庆南路288弄,黄浦,121.4770235,31.22094438,,601948fb7e3a052fd4976b2b,重庆南路288弄
NE9N4FS8PL,陕西南路186弄小区,陕西南路186弄小区,[徐汇] 陕西南路186弄小区,陕西南路186弄,121.457084,31.219138,0,陕西南路15号,黄浦,121.463558,31.22795715,,601948fc7e3a052fd4976b2d,陕西南路15号
TCGU2LJUQH,南昌路148弄小区,南昌路148弄小区,[黄浦] 南昌路148弄小区,南昌路148弄,121.467347,31.218843,0.4,南昌路149弄,黄浦,121.469387,31.223195,,601948ff7e3a052fd4976b35,"南昌路149弄, 南昌路147号"
Q5489DG120,复兴中路598弄小区,复兴中路598弄小区,[黄浦] 复兴中路598弄小区,复兴中路598弄,121.46422,31.215099,0.375,复兴中路563号,黄浦,121.4729785,31.22102707,,601948ff7e3a052fd4976b38,复兴中路563号
C6HQUXUM14,建国西路378弄,建国西路378弄,[徐汇] 建国西路378弄,建国西路378弄,121.455774,31.204575,0,建国西路144号,黄浦,121.4705949,31.21351617,,601949007e3a052fd4976b3a,建国西路144号
4PANFD1WX6,巨鹿路272弄小区,巨鹿路272弄小区,[黄浦] 巨鹿路272弄小区,巨鹿路272弄,121.461473,31.223448,0.4,巨鹿路225弄,黄浦,121.4705634,31.22887372,,601949037e3a052fd4976b3d,巨鹿路225弄
2V08LGANYN,瑞金二路69弄小区,瑞金二路69弄小区,[黄浦] 瑞金二路69弄小区,瑞金二路69弄,121.464769,31.217169,0.4,瑞金二路143号后门,黄浦,121.47289799029,31.219496443254,,601949127e3a052fd4976b61,瑞金二路143号
S13HNNBP3Z,兴安小区,兴安小区,[长宁] 兴安小区,安西路23弄,121.425675,31.221077,0,兴安路153号,黄浦,121.47714733445,31.226994474909,,601949127e3a052fd4976b65,兴安路153号
2V08LGANYN,瑞金二路69弄小区,瑞金二路69弄小区,[黄浦] 瑞金二路69弄小区,瑞金二路69弄,121.464769,31.217169,0.4,瑞金二路33号,黄浦,121.47078410167,31.224090243596,,601949157e3a052fd4976b69,瑞金二路33号
2V08LGANYN,瑞金二路69弄小区,瑞金二路69弄小区,[黄浦] 瑞金二路69弄小区,瑞金二路69弄,121.464769,31.217169,0.4,瑞金二路71号,黄浦,121.47103169384,31.223163584703,,601949167e3a052fd4976b6b,瑞金二路71号四楼整层
6IRVEQDDRB,巨鹿路393弄-395弄,巨鹿路393弄-395弄,[黄浦] 巨鹿路393弄-395弄,巨鹿路393弄,121.459205,31.222436,0.3333333333333333,巨鹿路312号,黄浦,121.46621609746,31.22909682001,1,601949177e3a052fd4976b6d,巨鹿路312号
0SKJGFDFGD,明德里(延安中路),明德里(延安中路),[黄浦] 明德里(延安中路),延安中路545弄,121.458594,31.223126,0.4,延安中路507弄,黄浦,121.468032,31.229855,1,601949197e3a052fd4976b70,延安中路507弄18-20号
MKTCXO741O,雁荡路55弄小区,雁荡路55弄小区,[黄浦] 雁荡路55弄小区,雁荡路55弄,121.470041,31.219971,0.42857142857142855,雁荡路71号,黄浦,121.476616,31.225868,1,6019491a7e3a052fd4976b72,雁荡路71号
DU02AK2AE3,淮海中路650弄小区,淮海中路650弄小区,[黄浦] 淮海中路650弄小区,淮海中路650弄,121.46623,31.220021,0.375,淮海中路464号,黄浦,121.476954,31.227747,1,6019491b7e3a052fd4976b74,淮海中路464号
IKELOF1W7U,瑞金新苑,瑞金新苑,[黄浦] 瑞金新苑,"徐家汇路378号,徐家汇路388号",121.474389,31.209262,0.6,瑞金一路112号,黄浦,121.470001,31.225995,1,6019491e7e3a052fd4976b7d,瑞金一路112号
6IRVEQDDRB,巨鹿路393弄-395弄,巨鹿路393弄-395弄,[黄浦] 巨鹿路393弄-395弄,巨鹿路393弄,121.459205,31.222436,0.3333333333333333,巨鹿路393弄,黄浦,121.465386,31.228741,1,6019491e7e3a052fd4976b7f,巨鹿路393弄
2V08LGANYN,瑞金二路69弄小区,瑞金二路69弄小区,[黄浦] 瑞金二路69弄小区,瑞金二路69弄,121.464769,31.217169,0.4,瑞金二路117弄,黄浦,121.4717591,31.22023349,1,6019492c7e3a052fd4976b9f,瑞金二路117弄
RXIXX5S9KM,绍兴路33号小区,绍兴路33号小区,[黄浦] 绍兴路33号小区,绍兴路33号,121.462744,31.208721,0.42857142857142855,绍兴路44号,黄浦,121.4712974,31.21593705,1,6019492c7e3a052fd4976ba1,绍兴路44号
C6HQUXUM14,建国西路378弄,建国西路378弄,[徐汇] 建国西路378弄,建国西路378弄,121.455774,31.204575,0,建国西路70号,黄浦,121.4720071,31.21410451,1,6019492c7e3a052fd4976ba4,建国西路70号
2V08LGANYN,瑞金二路69弄小区,瑞金二路69弄小区,[黄浦] 瑞金二路69弄小区,瑞金二路69弄,121.464769,31.217169,0.4,瑞金二路70弄,黄浦,121.4712205,31.22159367,1,6019492f7e3a052fd4976ba7,瑞金二路70弄
ZX3CKJIJI0,进贤小区,进贤小区,[黄浦] 进贤小区,进贤路202弄,121.457587,31.221566,0.6,进贤路176号,黄浦,121.465375,31.22767723,1,601949307e3a052fd4976bae,进贤路176号
KPZBFGLGDW,香山丽舍,香山丽舍,[黄浦] 香山丽舍,香山路33弄,121.465449,31.2153,0.6,香山路6号,黄浦,121.4728717,31.22208229,1,601949307e3a052fd4976bb0,香山路6号
LR9ETSB3MD,美仁里,美仁里,[黄浦] 美仁里,成都南路132弄,121.467448,31.221293,0.6666666666666666,美仁里,黄浦,121.4743166,31.22727495,1,601949317e3a052fd4976bb3,成都南路132弄
ZX3CKJIJI0,进贤小区,进贤小区,[黄浦] 进贤小区,进贤路202弄,121.457587,31.221566,0.6,进贤路191号,黄浦,121.4652183,31.22750169,1,601949327e3a052fd4976bb5,进贤路191号
DU02AK2AE3,淮海中路650弄小区,淮海中路650弄小区,[黄浦] 淮海中路650弄小区,淮海中路650弄,121.46623,31.220021,0.375,淮海中路497号,黄浦,121.4761625,31.22707802,1,601949347e3a052fd4976bb8,淮海中路497号
ZFNC8DCQSO,南昌路24弄小区,南昌路24弄小区,[黄浦] 南昌路24弄小区,南昌路24弄,121.471161,31.219645,0.42857142857142855,南昌路58号,黄浦,121.4767003,31.22545359,3,601949357e3a052fd4976bba,南昌路58号
NE9N4FS8PL,陕西南路186弄小区,陕西南路186弄小区,[徐汇] 陕西南路186弄小区,陕西南路186弄,121.457084,31.219138,0,陕西南路13号,黄浦,121.463451,31.228305,1,601949207e3a052fd4976b82,陕西南路13号
RXIXX5S9KM,绍兴路33号小区,绍兴路33号小区,[黄浦] 绍兴路33号小区,绍兴路33号,121.462744,31.208721,0.42857142857142855,绍兴路2-16号,黄浦,121.472346,31.216436,1,601949227e3a052fd4976b85,"绍兴路2号, 绍兴路4号, 绍兴路8号, 绍兴路10号, 绍兴路12号, 绍兴路14号, 绍兴路16号"
C6HQUXUM14,建国西路378弄,建国西路378弄,[徐汇] 建国西路378弄,建国西路378弄,121.455774,31.204575,0,建国西路164号,黄浦,121.469295,31.213105,1,601949227e3a052fd4976b87,建国西路164号
C6HQUXUM14,建国西路378弄,建国西路378弄,[徐汇] 建国西路378弄,建国西路378弄,121.455774,31.204575,0,建国西路180号,黄浦,121.4689509,31.2129614,1,601949247e3a052fd4976b89,建国西路180号
4PANFD1WX6,巨鹿路272弄小区,巨鹿路272弄小区,[黄浦] 巨鹿路272弄小区,巨鹿路272弄,121.461473,31.223448,0.4,巨鹿路266号,黄浦,121.4682118,31.22930984,1,601949277e3a052fd4976b91,巨鹿路266号
C6HQUXUM14,建国西路378弄,建国西路378弄,[徐汇] 建国西路378弄,建国西路378弄,121.455774,31.204575,0,建国西路142号,黄浦,121.4706592,31.21353501,1,601949277e3a052fd4976b94,建国西路142号
